P1,P2,P3,P4,Y1,Y2,Y3,Y4,M1,M2,M3,M4,M5 ,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,spontaneity
1.864637548,-1.173309129,-0.635875199,-0.217068863,0.651592949,0.282293609,0.980588675,1.11897946,-0.974251051,-0.795161745,-0.772225583,0.191785077,-0.385657477,-0.480095579,-0.415509163,-0.503811601,3.517327621,-0.230398361,-0.204896386,-0.700784969,-0.697550455,-0.19765661,-0.23511864,-0.470088307,-0.188082028,3.469100262,0,-0.186388527,-0.566424638,-0.544553868,-0.645802265,-0.656467859,-0.402681851,4.176736087,-0.4
1.266849319,-1.028321739,-0.206173838,-0.448123131,0.408971227,0.201206828,1.126035964,1.266877214,-0.630518627,2.40612911,-0.806086832,1.610285939,-0.385657477,-0.480095579,-0.425589598,2.108225642,-0.377980383,-0.208747012,-0.204896386,-0.571742069,-0.649978688,-0.19765661,-0.23511864,0.277573174,0.826826371,1.786761637,0,-0.320538222,0.909254856,0.592839771,0.114567721,0.109662586,1.312860931,0.149029373,0.6
-0.606907576,0.327411047,0.258514675,-0.828425967,0.607954277,-0.43007299,1.171267239,1.181042132,-0.964745699,2.419090546,-1.081124781,-0.090291237,-0.385657477,-0.480095579,-0.3180165,3.222746585,-1.009299616,-0.069636463,-0.204896386,-0.608839165,-0.674151247,-0.19765661,-0.23511864,0.471182752,3.101060189,-0.089325892,0,-0.14772002,-0.566424638,-0.544553868,-0.654349845,-0.662741581,2.937387979,-0.839667544,0.9
2.385640909,-2.028130619,-0.297337544,-0.637337842,0.729974216,-0.434376147,1.231149599,0.849647898,-0.954572559,-0.675763399,-0.124800206,4.662002707,-0.385657477,-0.480095579,-0.315239526,-0.17864534,-0.757490509,-0.230398361,-0.204896386,-0.624938091,-0.645976018,-0.19765661,-0.23511864,-0.450210248,-0.143434106,0.15686889,0,-0.180639854,-0.404579324,-0.423947451,-0.621610671,-0.633351136,0.227055619,-0.912498835,0.9
-0.246688635,0.93605603,-0.682196217,-0.02722968,0.729974216,-0.434376147,1.231149599,0.849647898,-0.597007499,-1.164668183,2.088554295,1.534616655,-0.385657477,-0.480095579,-0.425589598,-0.480595729,0.390954186,0.037450811,-0.148306205,0.860446796,0.826568896,-0.19765661,-0.23511864,-0.459949968,-0.155890594,-0.239987698,0,-0.32098555,-0.545315142,-0.542978812,-0.685508805,-0.703400485,-0.260073571,-0.11847152,0.9
-0.405411716,0.747773794,-0.34562967,-0.018487086,0.729974216,-0.434376147,1.231149599,0.849647898,-0.859780736,-0.278445124,0.094168846,0.784277352,-0.385657477,-0.480095579,-0.425589598,-0.764559833,1.639614239,-0.230398361,-0.204896386,0.046623317,0.014765904,-0.19765661,-0.23511864,-0.390265811,3.269315893,2.495920726,0,-0.32098555,-0.438523187,-0.498294522,-0.595846615,-0.60235262,-0.894237533,1.578771953,1
1.736319213,-0.849604643,-0.830029254,-0.458739138,0.667828453,0.459025669,1.697778967,0.741264737,-0.546133779,1.025909323,-0.5324796,-0.001359092,-0.385657477,-0.480095579,-0.425589598,-0.424504444,1.022261562,-0.230398361,-0.204896386,-0.303288687,-0.112414322,-0.19765661,-0.23511864,-0.081471421,4.844041453,3.729502435,0,-0.32098555,-0.125860723,-0.182350821,-0.598016822,-0.61003111,-0.612470834,1.895291061,0.7
-0.957850493,-0.989557749,1.883199752,-0.395043096,0.492660227,0.038237247,1.409279428,0.577922643,-0.951468003,1.198243814,-0.624431809,-0.23010555,-0.385657477,-0.37412161,-0.163256225,1.257761066,-0.635202918,-0.229192225,-0.204896386,-0.766557427,-0.761437135,-0.19765661,-0.23511864,0.186068936,1.629138071,0.013294312,0,0.311151187,-0.566424638,-0.544553868,-0.50390657,-0.514041609,0.908148926,-0.307764167,-0.8
-0.464675204,-0.266634511,0.703984894,-1.063227061,0.316583762,-0.038408568,1.753671424,1.448435885,-0.750811565,0.826962241,0.431314817,2.579032862,-0.385610009,-0.480095579,-0.135076536,-0.201337757,0.402385898,-0.203891085,-0.204896386,0.729908065,0.686324581,-0.19765661,-0.23511864,-0.132944702,-0.184457521,1.99091262,0,-0.317641997,-0.527151899,-0.506070244,-0.52256416,-0.544252533,-0.351652164,0.725825112,-0.6
-0.991862582,-0.395008763,1.333753631,0.030846122,-0.084035837,-0.544737005,1.23197259,1.088471488,-0.888947442,-0.668644005,0.318746373,1.341376068,-0.385657477,-0.480095579,-0.425589598,2.526586028,-0.973144487,0.311565844,-0.095357413,0.80542878,0.528833916,-0.19765661,-0.23511864,-0.161149181,1.589017593,-0.012650507,0,-0.32098555,-0.521058177,-0.573711737,-0.700398078,-0.715514683,3.003899871,-1.103015205,-0.5
1.665718362,-0.658301836,-0.949774014,-0.373186612,0.619766431,0.473947659,1.177878426,2.243181678,-0.386711919,-0.397344265,0.003381367,0.784454104,-0.385657477,-0.480095579,-0.361777235,0.424164144,-1.080812544,-0.230398361,-0.204896386,0.701304296,0.53085497,-0.19765661,-0.23511864,-0.470088307,-0.073452939,2.544127769,0,-0.318321026,-0.539439397,-0.532699103,-0.64674379,-0.656877079,0.445770021,-0.943826799,0.6
-1.114512235,1.252712518,-0.162316704,-0.373186612,0.337235164,0.605562438,1.156039549,2.121036616,-0.698105873,0.810449052,1.569089944,1.060863228,-0.385657477,-0.480095579,-0.381517086,-0.533140059,0.637031724,0.473609159,-0.204800368,-0.54781909,-0.59655901,-0.19765661,-0.23511864,-0.446393309,-0.300365142,1.203753433,0,-0.258060833,-0.495168558,-0.515835927,-0.761976806,-0.766202927,-0.892947956,0.267989152,-0.3
1.005059302,-0.260089941,-0.70782061,0.133259365,0.267931959,0.121729102,1.878120437,-0.450738995,-1.018818113,-0.883441037,0.481222294,1.143770081,-0.03832086,-0.480095579,-0.425589598,2.967226982,-0.133576766,1.799595735,-0.204813153,-0.234067762,-0.506997266,-0.19765661,-0.23511864,1.174784689,-0.185363132,-0.425205013,0,-0.29156626,-0.532383529,-0.526154601,-0.722998659,-0.765281566,3.220672395,-0.27724873,0.6
1.552860067,-0.979992609,-0.526971528,-0.520561766,0.628611713,0.402194362,0.775035037,-0.820767775,-0.767198156,0.270122545,1.276778076,0.143377449,-0.232598399,-0.480095579,-0.425589598,-0.596589735,0.210324732,0.966967065,0.314439316,-0.007350113,-0.047609173,-0.19765661,-0.23511864,3.949115355,9.028259891,0.472666428,0,-0.32098555,-0.843412035,-0.811476903,-0.394154375,-0.428556295,-0.311329827,-0.162267182,0.3
1.769300632,-1.228686258,-0.490506046,-0.41627511,0.45291969,0.956798076,1.11763818,0.090798816,-0.801890169,1.20308117,-0.219862547,2.15137413,-0.357213099,-0.480095579,-0.351782552,1.51754509,-1.040099091,-0.230398361,-0.204896386,-0.361857687,-0.46869833,-0.19765661,-0.23511864,0.540866545,2.074599957,2.747012452,0,0.000714197,0.972288245,0.81610706,-0.081797519,-0.112243871,1.299966794,-0.923194804,0.4
0.937550459,-0.583290999,-0.326904152,-0.486215862,0.202324409,0.419323912,0.985471016,0.442203233,-0.903781745,-0.186353948,0.197726458,0.279409404,-0.385657477,-0.480095579,-0.425589598,-0.094547058,0.16748331,-0.230398361,-0.204896386,-0.690962279,-0.694663618,-0.19765661,-0.23511864,0.263855225,2.162103337,0.596264091,0,-0.27259086,-0.553314613,-0.535015938,-0.55476062,-0.569445086,-0.111116671,0.166641885,0.5
-0.563619463,0.42960702,0.117087736,-0.779717229,-4.710411016,-0.304524496,0.654984247,-0.118429897,-0.910692121,0.634782099,-0.19010095,0.69192862,-0.361165439,-0.480095579,-0.425589598,-0.484453446,-0.033820201,0.215050232,0.009138338,0.36834678,0.43815282,-0.19765661,-0.23511864,1.133467088,4.270963675,-0.076210257,0,-0.32098555,-0.538552904,-0.526574581,-0.640810517,-0.657102026,-0.719368276,0.171098639,0.5
0.075910875,-0.897430345,0.805004136,1.289155177,0.188385439,0.161915669,0.107202725,-1.143604532,-0.571089435,0.485497634,-0.585316392,-0.425157179,-0.382183892,-0.475687007,-0.10403765,0.657306048,0.28885544,-0.230260926,-0.204896386,1.364687342,1.368915207,-0.166504651,-0.231595871,-0.453353867,-0.301079295,0.262068919,0,-0.32098555,-0.39757971,-0.366569816,-0.467908956,-0.464405571,0.714651248,0.726368724,0.4
-0.297706768,-0.394505334,0.669490518,1.227332549,-0.025584267,0.048103098,0.581014563,-1.434106992,-0.888208804,3.866910622,-1.062506898,-0.34087936,-0.272837992,-0.480095579,0.107913279,1.835674414,-0.95578527,-0.230398361,-0.204896386,0.965795793,1.019087334,3.301050524,2.537945475,-0.402165922,-0.301079295,-0.423402312,0,-0.32098555,-0.377597951,-0.355847104,-0.401670356,-0.40351685,0.858930505,-0.776769643,0.5
0.098585601,-0.08640713,-0.011034229,1.495230606,-0.099905776,-0.181778925,0.347686794,-1.150602076,-0.84831271,2.537029957,-1.02715837,-0.453943982,-0.355627193,-0.480095579,-0.357924798,1.680588414,0.592076472,-0.071458025,-0.204896386,1.926093087,2.085148222,3.793645108,0.844640166,-0.46878612,-0.297826622,-0.43894486,0,-0.32098555,-0.051163653,-0.020017685,-0.286866495,-0.292068107,1.224826321,1.208249878,-0.3
-0.924353738,-1.060037731,1.920158012,1.276665757,-0.096777394,-0.235338634,0.611116254,-0.600262349,-1.008561973,1.777077547,-0.121369924,-0.589407532,-0.376439593,0.165343005,-0.345240409,0.350061384,-0.375271636,-0.230398361,-0.204896386,2.150356533,2.218188823,-0.19765661,-0.153141433,-0.418701207,-0.301079295,1.062476517,0,-0.32098555,-0.149011413,-0.147760096,-0.347388795,-0.3542822,-0.348506711,0.055232584,0.5
-0.184848473,-1.653076432,1.793514377,1.630116341,0.270639808,-0.035775736,0.696534692,-0.288831823,-0.664590226,-0.428972649,1.625719857,-0.333939334,-0.156529695,-0.406541623,-0.313851211,-0.643839575,1.655396196,-0.230398361,-0.204896386,1.806776732,1.927616492,2.145201779,0.723909697,-0.288662794,0.039279658,1.382494205,0,-0.32098555,-0.336987613,-0.336787613,-0.443369695,-0.451802998,-0.427146906,1.633377311,0.6
0.452105191,-0.142791115,-0.29339533,0.900109747,0.088864283,-0.542070009,0.422772726,-0.410753857,-0.636050875,0.657705959,-0.249283654,-0.326538298,-0.385657477,-0.480095579,-0.191730556,1.280206156,0.019565106,-0.230398361,-0.204896386,2.9823008,2.799023391,1.545635262,0.961909371,-0.128688823,-0.301079295,-0.331979758,0,-0.32098555,0.008875502,0.106937321,0.049753496,0.04248968,0.383034959,0.044270416,-0.3
-1.084622824,-1.525205608,2.529230124,1.548935111,-0.147870126,0.511387987,0.715536883,-0.614864174,-0.75724789,0.698384462,-0.474638042,-0.525787353,-0.385657477,-0.314726338,-0.193850188,1.438003666,-0.466117184,-0.200213179,-0.204896386,3.517845813,3.295435141,-0.19765661,-0.226973713,-0.470088307,-0.301079295,-0.375271486,0,-0.32098555,-0.040604663,-0.006524383,-0.164248813,-0.144322999,0.819993568,-0.532760457,-0.7
0.30008146,-0.998619461,0.68920159,1.352226748,-0.141590484,0.45212882,-0.025591067,1.221251182,-1.018818113,-0.335368534,0.33367871,-0.602525378,-0.385657477,-0.074346795,0.463432648,-0.05630443,0.818361444,-0.230398361,-0.204896386,1.081397339,1.250253417,8.388530697,7.772902672,1.245476248,-0.301079295,-0.150849493,0,-0.32098555,-0.476359729,-0.370036299,0.007332479,0.01521618,-0.075890127,0.846840842,0.3
-0.129192328,-1.164247417,1.262300997,1.333180382,0.077820489,-0.112098414,0.496870593,1.020432861,-0.906891357,-0.358509282,0.136811933,-0.592589894,-0.385657477,0.448234879,1.152066529,-0.183592349,0.679891424,-0.230398361,-0.204896386,0.48042643,0.609327513,1.077134915,1.765505505,-0.422624546,-0.301079295,-0.397717193,0,-0.32098555,-0.541737973,-0.510248069,-0.447855844,-0.433380662,-0.223382679,0.715655621,0.6
-1.058340755,-1.30218681,2.285305613,1.314134017,0.648580759,0.941601325,0.297006486,1.039492993,-0.784118738,2.534456219,-0.5243707,0.882414065,-0.385657477,-0.154769622,-0.393766375,1.919768244,-0.568639155,-0.230398361,-0.204896386,0.460012673,0.536159264,4.15567797,4.857637713,-0.470088307,-0.301079295,0.528545959,0,-0.32098555,-0.425288697,-0.393657338,0.574894192,0.584696885,1.558214955,-0.54912836,-0.4
-0.848599541,0.259951636,0.55565908,1.658217535,0.008885841,0.418626288,0.341475466,-0.154272433,-0.715963021,1.798976175,-0.583445753,-0.525165977,-0.367132059,-0.257572837,-0.306302953,1.436761355,-0.279324626,-0.230398361,-0.204896386,1.619766956,1.545012608,-0.195570848,-0.23511864,-0.464227795,-0.301079295,-0.25625039,0,-0.32098555,-0.386924485,-0.357002761,-0.198898227,-0.191222841,0.765440681,0.141484341,0.4
-0.872820271,-1.496510187,2.29811781,1.643854702,-0.174774495,0.559030134,0.323458093,0.494663371,-0.582929434,-1.048308381,0.473348652,-0.602525378,-0.385657477,-0.052761769,2.220957538,-0.024805361,-1.01616102,-0.230398361,-0.204896386,0.698885953,0.562941547,0.416625862,1.683150104,-0.465101713,-0.301079295,-0.457420294,0,-0.32098555,0.139318425,0.141028568,0.146650277,0.128034258,0.808525617,-1.085283022,-0.4
-1.104720876,-1.14411028,2.174923612,1.327247908,-0.067706539,-0.455574479,0.251132978,0.351256727,-0.730239783,0.970304031,0.513059504,-0.536301993,-0.385657477,0.591603869,-0.317849237,0.679057325,3.647594273,-0.230398361,-0.204896386,1.025021596,1.23379743,0.440503805,0.297365871,-0.468241827,-0.301079191,0.671969071,0,-0.32098555,-0.079960157,-0.055865672,0.123142425,0.137318215,0.258213905,3.714471975,0.5
-1.150070328,1.756644386,-0.621091895,1.252311389,-0.921899166,-0.032383425,0.397332482,-0.072036665,-0.378876783,1.828191898,0.275623469,-0.439982967,0.01595918,-0.440167426,-0.413295596,2.23269382,0.019580191,-0.230398361,-0.204896386,2.070561164,1.878196057,-0.04395663,-0.13450873,-0.469389767,-0.301079295,-0.16498651,0,-0.32098555,-0.38401713,-0.364419832,0.001881221,0.014479863,1.837423079,-0.136761029,-0.6
-0.570318814,-0.66031555,1.190355585,1.79934798,-0.097816133,0.75619432,0.731933745,-0.12007759,-0.926014837,-0.624184193,0.377710749,-0.542787167,-0.385657477,-0.480095579,0.307592384,-0.015398485,2.8196401,-0.230398361,-0.204896386,0.466553193,0.770455522,6.100012551,2.44490876,-0.469230495,-0.301079295,-0.335758072,0,-0.32098555,-0.106893351,-0.050210847,-0.050911987,-0.056672334,0.381301567,3.303162616,0.6
-0.667717068,-0.875279493,1.493906088,1.770622314,0.162373989,1.12868445,0.676735908,0.411297646,1.012624719,-0.964294539,0.577623991,-0.602525378,-0.385657477,-0.225916022,0.242119273,0.05373689,-0.479860484,-0.230398361,-0.204896386,0.202599014,0.001496809,-0.172815724,2.903125239,-0.470088307,-0.301079295,0.815775118,0,-0.32098555,-0.358899985,-0.36543279,-0.420085857,-0.430726135,0.402473877,-0.534124575,0.5
0.963317193,-0.198168243,-0.729010012,1.41654726,-0.179589636,0.80638849,1.633262184,0.608837666,-0.309828753,0.716461781,-0.738398045,-0.440768204,-0.365803751,-0.081703655,-0.341336647,0.736153357,-0.576731577,-0.227402555,-0.204896386,2.60979495,2.094545131,-0.147506108,0.849544201,-0.201402967,-0.18888182,0.920078751,0,-0.32098555,-0.386291979,-0.380011315,-0.410196171,-0.419627751,-0.160423057,-0.321772638,-0.6
-1.119150247,-1.13102114,2.175416389,1.390943949,-0.691167316,0.245903106,0.169654443,0.395513905,-1.017534332,0.744925835,-0.357096244,-0.598903158,-0.385657477,-0.418299798,0.269149962,0.396652427,-0.766347889,-0.230398361,-0.204896386,1.720167712,1.632982907,7.097695364,6.071308904,1.899229513,-0.301079295,1.979760804,0,-0.32098555,-0.471681679,-0.438501529,-0.368874748,-0.371575167,0.161796543,-0.691139422,-0.3
1.321474796,-0.414642472,-0.859103085,1.239821969,-0.802155746,0.89518941,0.382674976,0.204162019,-0.663400031,2.324727144,-0.790695724,0.161024475,-0.385657477,-0.466328338,-0.176374658,5.392941891,-0.613427741,-0.230398361,-0.204896386,1.622301156,1.401410874,0.441993449,0.030959779,-0.470088307,-0.301079295,0.357224311,0,-0.32098555,-0.151120046,-0.229028554,-0.057878349,-0.057326857,5.526704429,-0.799238718,0.5
-1.181505744,1.607126139,-0.444677804,1.20297818,-0.082012199,1.670374326,-2.201980194,-1.444751233,-0.739748141,1.980630544,-0.783115685,-0.602092029,1.319208735,0.333516476,-0.425589598,0.581877028,-0.826480656,-0.230398361,-0.204896386,-0.821749513,-0.816929877,-0.19765661,-0.23511864,-0.442613162,-0.301079295,-0.459662044,0,0.328294503,1.005034113,1.184294606,0.270084671,0.25918267,0.21319943,-0.548684943,0.5
-0.618244939,0.259951636,0.334895078,1.685694259,0.668709529,2.034466936,-1.764361505,-1.165870341,-0.960455653,1.121979472,-1.058386217,-0.598474419,1.514610023,-0.053271723,-0.425589598,1.56444728,-0.855607046,-0.230398361,-0.204896386,-0.785061771,-0.781286966,-0.19765661,-0.23511864,0.149024018,1.135180925,-0.459662044,0,-0.288393506,0.709564577,1.045521915,0.321383555,0.302567418,1.530973062,-0.477018743,-0.3
-1.047003392,1.379576485,-0.350064661,1.20297818,-0.008125849,0.636564895,-2.189144119,-1.143854139,-0.928245321,1.736920138,-1.09663599,-0.602525378,-0.055155919,-0.348725602,-0.425589598,0.388280918,-0.898585202,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.396103029,-0.237673067,-0.459662044,0,0.019687438,-0.536547058,-0.505508334,-0.603743607,-0.612309802,-0.174198236,-0.490163504,0.4
-0.226590582,0.652625819,-0.423488402,0.812059337,-0.440761035,0.242665134,-1.906642702,-0.895550495,-0.85786939,2.213278458,-0.912421986,-0.598085675,-0.202753161,0.032702576,-0.425589598,2.639121204,-1.12385046,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.247326728,0.226439326,0.489539261,0.028732406,0.022791824,2.579617243,-1.142823586,0.3
-0.97846388,1.505433595,-0.539290948,1.469002824,0.149463648,0.425024939,-1.795667589,-1.170546269,-0.926165824,0.676408464,-0.336349572,-0.546336707,0.350128279,-0.358439517,-0.425589598,0.720744343,-0.990154344,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.453197733,-0.301079295,-0.459662044,0,0.321012797,-0.489242172,-0.460347328,-0.546278431,-0.555661582,0.334943402,-0.895364566,0.4
-0.56877281,0.551940131,0.001777968,-1.13816358,0.494285077,0.564805406,-2.376416013,-2.35460414,-0.993632114,0.406891469,-0.671870702,-0.592118315,-0.331918153,0.282212009,-0.425589598,0.671396654,1.037430129,-0.230398361,-0.198566881,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.466109442,-0.301079295,-0.459662044,0,0.047609408,0.04041407,0.472115624,0.519110744,0.52877806,0.79323765,1.092183308,0.3
-0.544036745,1.019625151,-0.47917218,-0.247667942,0.729974216,0.587528105,-2.436913203,-1.812787963,-0.985268526,0.567330333,-0.578209841,-0.579625574,-0.304777046,-0.210917291,-0.425589598,0.910814476,-0.404571289,-0.230398361,-0.204896386,-0.249660316,-0.226876339,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.28754341,-0.282867053,-0.225717991,-0.385616728,-0.392538673,0.443825464,-0.366305061,0.4
-1.138732965,1.389141625,-0.272205928,0.23005237,0.663937312,0.691937436,-2.493379012,-1.789012805,-0.903293593,1.229809191,-0.535830101,-0.602525378,-0.383930637,-0.285676763,-0.425589598,0.735539343,-0.726236705,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,1.261740449,-0.544354074,-0.525925817,-0.611885272,-0.621067631,0.333671045,-0.614586675,0.4
-0.860967573,1.385114198,-0.533870403,0.532296331,0.296597438,2.185582089,-2.908490932,-1.78574225,-0.911417534,-0.393404548,0.322971113,-0.602525378,-0.378365354,0.054587171,-0.425589598,0.044087077,0.368662734,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,0.002182425,-0.566424638,-0.544553868,-0.60746365,-0.616641901,0.090453954,0.376697204,0.4
-0.01272669,0.943607457,-0.912815755,1.455888933,0.59215725,1.925530809,-2.737824338,-1.866122103,-0.853968056,0.752687813,-0.619537618,-0.602525378,-0.385060097,2.027906103,-0.425589598,1.155199964,-1.032523227,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.32098555,1.225240995,2.342953443,1.783002675,1.76300602,1.796093447,-1.101834839,0.4
-0.953212481,0.451254443,0.468437588,0.945071659,0.579484996,0.569654973,-2.449819152,-1.323696332,-1.011675137,-0.302986793,1.282396609,-0.602525378,-0.378277483,0.028601382,-0.425589598,-0.004648257,-0.316949029,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,0.078663378,-0.566424638,-0.544553868,-0.592476524,-0.602011447,0.236647607,-0.63997713,0.3
-1.174806393,1.479758744,-0.326411375,0.312482541,0.688358041,1.276163311,-2.390279285,-1.311882488,-1.010420828,1.710031442,-0.928791181,-0.427606073,-0.162676819,-0.286453999,-0.425589598,0.646063394,-0.153169915,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.27054446,-0.293319229,-0.459662044,0,0.705290314,-0.456678839,-0.403695862,-0.475682484,-0.480964889,0.08444698,0.224798619,0.5
-0.956304489,1.408271906,-0.46537443,1.741896649,-6.040015939,-3.879196349,-1.120110893,-0.557207163,-0.942921989,1.665705748,-0.049460481,-0.58144788,1.699501785,0.104687385,-0.425589598,0.086454117,1.293107116,-0.086415275,0.553368828,-0.82771777,-0.822181396,-0.19765661,-0.23511864,1.284794646,1.857661332,-0.459662044,0,0.399124565,-0.637613272,-0.532557477,-0.224223865,-0.230074989,-0.012325487,1.981628351,0.3
-0.945997795,0.890244042,0.031344575,0.482963123,-0.585661215,0.250752093,-1.083017721,0.635252629,-0.878433185,-0.02044732,1.958233658,-0.587826239,-0.325974586,0.151515417,-0.425589598,-0.32670776,-0.416271573,-0.116743609,-0.158615791,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.104176664,-0.082112582,0.145717185,0.563134618,0.539187884,0.514817266,-0.551669876,0.5
-0.899617674,1.814035228,-0.916757969,0.726506811,0.371889275,2.0302427,-1.412294499,0.932263741,-0.334880561,-0.609920189,1.486794956,-0.602525378,-0.385657475,0.143783782,-0.425589598,2.116980025,-0.298049304,0.01325249,-0.14514691,-0.82771777,-0.822181396,0.012778957,-0.135133223,-0.294473146,-0.301079295,-0.459662044,0,0.090130378,-0.173378598,-0.150953201,-0.190707326,-0.197584034,3.366454036,-0.450512159,0.4
-0.652772362,0.98438516,-0.340701902,0.715890804,-5.789978358,-3.598097885,-0.975125513,0.013288491,0.499313144,0.560021533,-0.914650659,-0.602525378,-0.385657477,0.019310356,-0.425589598,-0.191883911,-0.732791685,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.063345689,-0.517712931,-0.489649625,-0.5047787,-0.512377947,-0.558014309,-0.514895941,0.4
-0.453337841,1.241637093,-0.782722682,1.239821969,-5.96999711,-3.879196349,-0.564237357,0.051513528,0.2144142,0.844555676,-0.40615527,-0.602525378,-0.384605107,0.704277637,-0.425589598,-0.242423452,1.238380944,-0.230398361,-0.073638478,-0.82771777,-0.822181396,-0.19765661,-0.23511864,0.137542822,-0.092116369,-0.459662044,0,-0.122294353,-0.323891369,-0.16303299,0.377636181,0.364487251,-0.298888744,1.217224292,0.4
-0.217314558,0.309791052,-0.195332749,0.822675344,0.002459763,0.912440444,-0.946107981,2.020153532,0.684968874,-0.393469397,0.939843481,-0.602525378,-0.385657477,-0.068318956,-0.425589598,-0.104208852,-0.162245861,-0.230398361,-0.204896386,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.317107288,-0.559010156,-0.535232696,-0.559250023,-0.568695854,0.141854281,-0.727675284,0.4
-1.0500954,1.601084998,-0.564422564,1.442775042,0.729974216,2.240504329,-1.695746041,-0.947625165,-0.902488383,0.052979594,0.36163814,-0.562234492,-0.385657477,2.508286112,-0.425589598,0.691132952,-0.646254255,0.018433729,0.142561688,-0.818431763,-0.810941077,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.32098555,4.106245683,5.463175806,3.418174674,3.25845919,1.242796319,-0.714641044,0.3
-0.185879143,0.85550748,-0.661006815,1.671955897,0.455460264,2.900461655,-0.954038071,0.671695185,-0.888824649,1.865728604,-1.09616769,-0.532114777,-0.385657477,0.800975774,-0.425589598,-0.595951359,3.082925402,0.014978994,-0.028445175,-0.735375434,-0.774421683,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.32098555,3.126569324,3.65596135,3.132780804,3.149796823,-0.865481949,4.020130217,0.4
-1.200573127,1.307586218,-0.132750096,0.80144333,0.631674504,1.926588115,-0.731796994,0.922146052,-0.195976038,0.676730382,-0.275137025,-0.602497816,-0.385657477,-0.32678815,-0.425589598,0.7067573,-0.274711202,-0.228716328,-0.056707721,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.470088307,-0.301079295,-0.459662044,0,-0.319392668,0.409448759,0.558085024,0.33935723,0.321314016,0.70114331,-0.092861946,0.4
-1.226855195,1.857833502,-0.646716288,0.945071659,-0.264531138,2.012842434,-0.965661893,0.981639352,-0.887659079,2.178714131,-1.053340002,-0.57559431,-0.385657477,0.324404354,-0.425589598,0.402072567,0.067469485,-0.016337707,0.1940133,-0.82771777,-0.822181396,-0.19765661,-0.23511864,-0.451272994,-0.301079295,-0.459662044,0,-0.32098555,1.944402402,1.862636122,1.566820165,1.569884971,-0.06936396,0.55506403,0.4
1.447731792,-1.946071783,0.519193597,-0.785961939,0.154790442,0.582699257,-0.182447988,1.080333123,-1.011092318,0.282883317,-0.57304808,0.280136824,-0.385657477,0.361990728,4.283400642,0.216185594,0.460548912,-0.111910001,0.253148286,-0.82771777,-0.822181396,-0.19765661,-0.23511864,2.688167011,-0.07164812,-0.449608909,0,0.437974582,-0.326657733,-0.463078574,-0.384632208,-0.277401663,-0.172499303,0.664999801,0.3
-0.933629763,-0.351210488,1.235198273,-0.940206275,0.62504196,0.718398163,0.312902806,-0.259328904,-0.957955505,0.597117708,-0.537165906,0.7146594,-0.385657477,0.899753895,3.442098552,1.093087186,-0.595388114,-0.225505169,-0.182085614,-0.82771777,-0.822181396,-0.19765661,-0.23511864,1.299749516,-0.256522746,-0.459662044,0,0.093936976,-0.055389859,-0.275099497,0.024825337,0.334663696,0.502053139,-0.6104252,-0.1
-1.131002945,-0.852625214,1.915230244,-0.905235899,0.616566598,0.442233351,0.001063952,0.994286191,-1.000918145,-0.166247792,-0.52746378,1.391638331,-0.385657477,1.343394488,4.339534636,-1.123144695,1.330727481,-0.230398361,-0.183019312,-0.82771777,-0.822181396,-0.19765661,-0.23511864,3.315331509,-0.060020554,-0.448608619,0,3.718160277,-0.265834085,-0.294023409,-0.484304948,-0.38122297,-1.135581318,1.455127431,0.4
